,char_0,char_1,char_2,char_3,char_4,char_5,char_6,char_7,char_8,char_9,name
5768,19,8,5,5,0,13,8,4,26,26,tiffanie
5769,19,17,8,18,19,0,26,26,26,26,trista
5770,17,0,8,13,0,26,26,26,26,26,raina
5771,2,17,8,18,19,0,26,26,26,26,crista
5772,10,17,8,18,19,0,13,26,26,26,kristan
5773,19,0,22,0,13,13,0,26,26,26,tawanna
5774,13,8,10,8,26,26,26,26,26,26,niki
5775,18,4,17,8,13,0,26,26,26,26,serina
5776,18,7,0,22,13,3,0,26,26,26,shawnda
5777,19,14,18,7,0,26,26,26,26,26,tosha
5778,2,7,17,8,18,19,4,11,26,26,christel
5779,19,17,0,2,4,4,26,26,26,26,tracee
5780,3,24,0,13,26,26,26,26,26,26,dyan
5781,19,0,13,8,18,7,0,26,26,26,tanisha
5782,2,7,0,13,19,4,11,11,4,26,chantelle
5783,18,19,4,15,7,0,13,24,26,26,stephany
5784,19,17,4,4,13,0,26,26,26,26,treena
5785,24,4,18,4,13,8,0,26,26,26,yesenia
5786,2,0,13,3,8,3,0,26,26,26,candida
5787,19,0,17,18,7,0,26,26,26,26,tarsha
5788,19,0,12,4,10,0,26,26,26,26,tameka
5789,0,24,0,13,13,0,26,26,26,26,ayanna
5790,9,4,13,13,8,26,26,26,26,26,jenni
5791,1,17,0,13,3,8,4,26,26,26,brandie
5792,18,7,0,13,19,4,11,26,26,26,shantel
5793,4,1,14,13,24,26,26,26,26,26,ebony
5794,18,7,0,24,11,0,26,26,26,26,shayla
5795,10,8,0,26,26,26,26,26,26,26,kia
5796,0,11,24,18,8,0,26,26,26,26,alysia
5797,18,20,12,12,4,17,26,26,26,26,summer
5798,9,4,13,13,0,26,26,26,26,26,jenna
5799,11,0,19,14,24,0,26,26,26,26,latoya
5800,2,17,8,18,19,0,11,26,26,26,cristal
5801,18,7,0,13,19,0,26,26,26,26,shanta
5802,18,7,0,11,14,13,3,0,26,26,shalonda
5803,0,13,6,4,11,8,2,26,26,26,angelic
5804,1,17,4,13,13,0,26,26,26,26,brenna
5805,0,11,24,2,8,0,26,26,26,26,alycia
5806,3,0,12,0,17,8,18,26,26,26,damaris
5807,2,14,13,18,20,4,11,0,26,26,consuela
5808,11,0,18,7,0,13,3,0,26,26,lashanda
5809,0,3,17,8,0,26,26,26,26,26,adria
5810,11,0,18,14,13,24,0,26,26,26,lasonya
5811,18,7,0,17,0,26,26,26,26,26,shara
5812,10,0,19,8,13,0,26,26,26,26,katina
5813,2,0,19,8,13,0,26,26,26,26,catina
5814,2,7,4,17,26,26,26,26,26,26,cher
5815,11,0,10,8,18,7,0,26,26,26,lakisha
5816,2,7,0,18,19,8,19,24,26,26,chastity
5817,13,8,10,14,11,4,26,26,26,26,nikole
5818,2,14,13,19,8,13,0,26,26,26,contina
5819,2,7,8,16,20,8,19,0,26,26,chiquita
5820,2,7,0,18,8,19,24,26,26,26,chasity
5821,13,8,2,7,14,11,26,26,26,26,nichol
5822,1,17,0,13,3,4,4,26,26,26,brandee
5823,2,0,12,8,18,7,0,26,26,26,camisha
5824,11,0,10,4,18,7,0,26,26,26,lakesha
5825,0,13,8,10,0,26,26,26,26,26,anika
5826,2,7,4,17,8,11,24,13,26,26,cherilyn
5827,0,11,4,9,0,13,3,17,0,26,alejandra
5828,11,0,10,4,8,18,7,0,26,26,lakeisha
5829,11,0,19,14,18,7,0,26,26,26,latosha
5830,10,4,4,13,0,26,26,26,26,26,keena
5831,18,0,18,7,0,26,26,26,26,26,sasha
5832,13,8,10,8,19,0,26,26,26,26,nikita
5833,2,17,8,18,19,8,13,26,26,26,cristin
5834,17,14,2,8,14,26,26,26,26,26,rocio
5835,19,14,12,8,10,0,26,26,26,26,tomika
5836,19,14,12,4,10,0,26,26,26,26,tomeka
5837,17,0,2,7,4,0,11,26,26,26,racheal
5838,6,17,8,18,4,11,3,0,26,26,griselda
5839,10,4,4,18,7,0,26,26,26,26,keesha
5840,11,8,11,8,0,13,0,26,26,26,liliana
5841,18,19,4,15,7,0,8,13,4,26,stephaine
5842,1,17,4,4,26,26,26,26,26,26,bree
5843,11,0,19,17,8,13,0,26,26,26,latrina
5844,5,4,11,8,18,7,0,26,26,26,felisha
5845,11,0,24,11,0,26,26,26,26,26,layla
5846,2,4,11,4,13,0,26,26,26,26,celena
5847,9,4,13,13,8,5,5,4,17,26,jenniffer
5848,17,4,1,4,2,0,26,26,26,26,rebeca
5849,18,7,4,17,8,19,0,26,26,26,sherita
5850,10,14,17,8,26,26,26,26,26,26,kori
5851,0,11,4,19,7,4,0,26,26,26,alethea
5852,2,0,17,11,24,26,26,26,26,26,carly
5853,0,8,18,7,0,26,26,26,26,26,aisha
5854,2,8,2,4,11,24,26,26,26,26,cicely
5855,0,13,8,19,17,0,26,26,26,26,anitra
5856,1,8,0,13,2,0,26,26,26,26,bianca
5857,21,14,13,4,19,19,0,26,26,26,vonetta
5858,11,0,19,0,17,18,7,0,26,26,latarsha
5859,13,24,17,4,4,26,26,26,26,26,nyree
5860,0,11,4,23,0,26,26,26,26,26,alexa
5861,5,0,19,8,12,0,26,26,26,26,fatima
5862,10,4,18,7,8,0,26,26,26,26,keshia
5863,3,0,13,8,4,11,0,26,26,26,daniela
5864,3,0,13,24,4,11,11,4,26,26,danyelle
5865,12,4,13,3,24,26,26,26,26,26,mendy
5866,2,7,0,17,8,18,18,0,26,26,charissa
5867,18,7,0,13,19,4,11,11,26,26,shantell
5868,12,0,17,16,20,8,19,0,26,26,marquita
5869,1,17,8,0,13,0,26,26,26,26,briana
5870,2,7,0,13,4,11,26,26,26,26,chanel
5871,3,0,13,24,4,11,11,26,26,26,danyell
5872,18,20,13,18,7,8,13,4,26,26,sunshine
5873,13,8,0,26,26,26,26,26,26,26,nia
5874,13,8,10,8,0,26,26,26,26,26,nikia
5875,9,0,12,8,11,0,26,26,26,26,jamila
5876,19,0,13,8,10,0,26,26,26,26,tanika
5877,1,17,0,13,3,4,26,26,26,26,brande
5878,12,4,0,6,0,13,26,26,26,26,meagan
5879,9,0,18,12,8,13,26,26,26,26,jasmin
5880,12,0,17,0,13,3,0,26,26,26,maranda
5881,11,0,10,4,18,7,8,0,26,26,lakeshia
5882,10,24,11,0,26,26,26,26,26,26,kyla
5883,18,24,17,4,4,19,0,26,26,26,syreeta
5884,11,20,2,8,0,13,0,26,26,26,luciana
5885,19,14,1,8,26,26,26,26,26,26,tobi
5886,0,11,0,13,13,0,26,26,26,26,alanna
5887,12,8,18,19,8,4,26,26,26,26,mistie
5888,19,0,12,8,2,0,26,26,26,26,tamica
5889,2,0,17,8,18,0,26,26,26,26,carisa
5890,2,7,4,17,8,18,7,26,26,26,cherish
5891,2,4,2,8,11,24,26,26,26,26,cecily
5892,7,0,11,4,24,26,26,26,26,26,haley
5893,12,0,13,3,8,26,26,26,26,26,mandi
5894,3,0,13,8,4,11,4,26,26,26,daniele
5895,19,0,12,8,18,7,0,26,26,26,tamisha
5896,19,0,13,4,18,7,0,26,26,26,tanesha
5897,3,0,13,24,4,11,26,26,26,26,danyel
5898,6,0,1,17,8,4,11,11,0,26,gabriella
5899,19,8,0,13,0,26,26,26,26,26,tiana
5900,12,0,13,3,8,4,26,26,26,26,mandie
5901,7,0,17,12,14,13,24,26,26,26,harmony
5902,18,7,0,12,4,10,0,26,26,26,shameka
5903,18,15,17,8,13,6,26,26,26,26,spring
5904,3,4,18,19,8,13,24,26,26,26,destiny
5905,13,0,10,8,18,7,0,26,26,26,nakisha
5906,19,0,12,4,10,8,0,26,26,26,tamekia
5907,0,24,0,13,0,26,26,26,26,26,ayana
5908,17,0,18,7,8,3,0,26,26,26,rashida
5909,24,0,3,8,17,0,26,26,26,26,yadira
5910,0,11,4,18,7,0,26,26,26,26,alesha
5911,10,0,2,4,24,26,26,26,26,26,kacey
5912,18,7,0,22,0,13,3,0,26,26,shawanda
5913,18,7,0,12,8,10,0,26,26,26,shamika
5914,19,0,10,8,18,7,0,26,26,26,takisha
5915,15,4,15,15,4,17,26,26,26,26,pepper
5916,10,0,13,3,8,2,4,26,26,26,kandice
5917,0,11,8,13,0,26,26,26,26,26,alina
5918,12,4,6,6,0,13,26,26,26,26,meggan
5919,5,0,17,17,0,7,26,26,26,26,farrah
5920,19,4,13,13,8,11,11,4,26,26,tennille
5921,13,0,3,8,0,26,26,26,26,26,nadia
5922,17,7,8,0,13,13,14,13,26,26,rhiannon
5923,9,8,11,11,8,0,13,26,26,26,jillian
5924,9,0,13,20,0,17,24,26,26,26,january
5925,10,7,0,11,8,11,0,7,26,26,khalilah
5926,9,0,13,0,4,26,26,26,26,26,janae
5927,9,0,8,12,4,4,26,26,26,26,jaimee
5928,5,0,17,0,7,26,26,26,26,26,farah
5929,2,7,0,13,0,26,26,26,26,26,chana
5930,18,14,12,12,4,17,26,26,26,26,sommer
5931,18,7,0,24,13,0,26,26,26,26,shayna
5932,18,7,0,18,19,0,26,26,26,26,shasta
5933,19,14,17,17,8,4,26,26,26,26,torrie
5934,0,18,7,11,4,4,26,26,26,26,ashlee
5935,2,0,17,8,13,0,26,26,26,26,carina
5936,2,7,0,10,0,26,26,26,26,26,chaka
5937,19,17,8,18,7,26,26,26,26,26,trish
5938,17,0,24,13,0,26,26,26,26,26,rayna
5939,1,17,8,0,13,13,0,26,26,26,brianna
5940,4,1,14,13,8,26,26,26,26,26,eboni
5941,10,4,13,8,18,7,0,26,26,26,kenisha
5942,2,0,8,19,11,8,13,26,26,26,caitlin
5943,11,0,19,14,17,8,0,26,26,26,latoria
5944,19,14,17,8,4,26,26,26,26,26,torie
5945,21,4,13,4,18,18,0,26,26,26,venessa
5946,18,7,0,13,8,10,0,26,26,26,shanika
5947,18,7,0,13,3,17,0,26,26,26,shandra
5948,10,8,25,25,24,26,26,26,26,26,kizzy
5949,16,8,0,13,0,26,26,26,26,26,qiana
5950,19,0,11,8,0,26,26,26,26,26,talia
5951,7,0,24,11,4,24,26,26,26,26,hayley
5952,18,7,0,22,13,19,4,26,26,26,shawnte
5953,18,7,0,13,19,4,26,26,26,26,shante
5954,18,0,11,4,13,0,26,26,26,26,salena
5955,11,8,0,13,0,26,26,26,26,26,liana
5956,16,20,8,0,13,0,26,26,26,26,quiana
5957,10,0,12,8,11,0,7,26,26,26,kamilah
5958,18,7,0,11,14,13,26,26,26,26,shalon
5959,11,0,19,4,18,7,0,26,26,26,latesha
5960,8,4,18,7,0,26,26,26,26,26,iesha
5961,1,17,8,19,19,13,4,24,26,26,brittney
5962,3,0,13,8,2,0,26,26,26,26,danica
5963,9,4,13,4,11,11,4,26,26,26,jenelle
5964,24,0,18,12,8,13,26,26,26,26,yasmin
5965,11,0,18,7,20,13,3,0,26,26,lashunda
5966,12,0,11,8,0,26,26,26,26,26,malia
5967,0,3,17,8,0,13,13,0,26,26,adrianna
5968,19,0,17,0,7,26,26,26,26,26,tarah
5969,19,4,13,8,18,7,0,26,26,26,tenisha
5970,18,7,0,22,13,13,0,26,26,26,shawnna
5971,2,7,0,13,19,4,26,26,26,26,chante
5972,10,0,17,8,18,18,0,26,26,26,karissa
5973,2,14,17,8,4,26,26,26,26,26,corie
5974,2,7,17,8,18,18,24,26,26,26,chrissy
5975,10,24,11,8,4,26,26,26,26,26,kylie
5976,0,9,0,26,26,26,26,26,26,26,aja
5977,12,4,6,7,0,13,13,26,26,26,meghann
5978,2,17,8,18,18,24,26,26,26,26,crissy
5979,12,4,0,6,7,0,13,26,26,26,meaghan
5980,18,7,0,21,14,13,26,26,26,26,shavon
5981,1,17,8,0,13,13,4,26,26,26,brianne
5982,10,17,8,18,18,24,26,26,26,26,krissy
5983,18,7,0,21,14,13,13,4,26,26,shavonne
5984,11,0,2,8,4,26,26,26,26,26,lacie
5985,18,7,0,13,8,19,0,26,26,26,shanita
5986,3,4,18,8,17,0,4,26,26,26,desirae
5987,0,1,1,4,24,26,26,26,26,26,abbey
5988,11,24,13,3,18,4,24,26,26,26,lyndsey
5989,18,7,0,20,13,13,0,26,26,26,shaunna
5990,12,0,17,11,0,13,0,26,26,26,marlana
5991,0,17,8,0,13,4,26,26,26,26,ariane
5992,10,24,11,4,4,26,26,26,26,26,kylee
5993,18,8,4,17,17,0,26,26,26,26,sierra
5994,11,4,8,0,26,26,26,26,26,26,leia
5995,13,0,19,14,18,7,0,26,26,26,natosha
5996,0,17,8,0,13,0,26,26,26,26,ariana
5997,18,14,12,4,17,26,26,26,26,26,somer
5998,0,18,7,11,4,8,6,7,26,26,ashleigh
5999,18,19,0,17,26,26,26,26,26,26,star
6000,0,11,0,8,13,0,26,26,26,26,alaina
6001,2,0,18,8,4,26,26,26,26,26,casie
6002,10,8,13,3,17,0,26,26,26,26,kindra
6003,15,17,4,2,8,14,20,18,26,26,precious
6004,10,8,0,13,0,26,26,26,26,26,kiana
6005,22,8,13,19,4,17,26,26,26,26,winter
6006,21,8,21,8,0,13,0,26,26,26,viviana
6007,1,17,4,0,13,13,4,26,26,26,breanne
6008,18,8,14,1,7,0,13,26,26,26,siobhan
6009,12,0,17,4,13,26,26,26,26,26,maren
6010,10,24,11,4,13,4,26,26,26,26,kylene
6011,1,17,4,0,13,13,0,26,26,26,breanna
6012,0,18,7,0,13,19,8,26,26,26,ashanti
6013,0,18,8,0,26,26,26,26,26,26,asia
6014,11,24,13,3,18,0,24,26,26,26,lyndsay
6015,18,7,0,17,4,4,26,26,26,26,sharee
6016,10,0,2,24,26,26,26,26,26,26,kacy
6017,15,17,8,13,2,4,18,18,26,26,princess
6018,0,24,4,18,7,0,26,26,26,26,ayesha
6019,17,8,10,10,8,26,26,26,26,26,rikki
6020,11,24,13,18,4,24,26,26,26,26,lynsey
6021,18,7,0,13,4,10,0,26,26,26,shaneka
6022,11,8,13,18,4,24,26,26,26,26,linsey
6023,11,14,13,8,26,26,26,26,26,26,loni
6024,15,4,17,11,0,26,26,26,26,26,perla
6025,10,17,8,18,19,24,13,26,26,26,kristyn
6026,0,13,24,0,26,26,26,26,26,26,anya
6027,12,0,17,8,0,13,0,26,26,26,mariana
6028,17,4,13,0,3,0,26,26,26,26,renada
6029,10,0,2,8,4,26,26,26,26,26,kacie
6030,1,17,8,19,13,4,24,26,26,26,britney
6031,17,4,24,13,0,26,26,26,26,26,reyna
6032,2,7,8,12,4,17,4,26,26,26,chimere
6033,10,0,2,8,26,26,26,26,26,26,kaci
6034,1,17,24,13,13,26,26,26,26,26,brynn
6035,11,0,2,8,26,26,26,26,26,26,laci
6036,19,0,8,26,26,26,26,26,26,26,tai
6037,0,18,7,11,8,4,26,26,26,26,ashlie
6038,9,4,18,18,8,26,26,26,26,26,jessi
6039,19,0,19,8,0,13,0,26,26,26,tatiana
6040,10,0,19,8,26,26,26,26,26,26,kati
6041,10,17,24,18,19,11,4,26,26,26,krystle
6042,19,8,4,17,17,0,26,26,26,26,tierra
6043,19,8,0,17,0,26,26,26,26,26,tiara
6044,5,0,11,11,14,13,26,26,26,26,fallon
6045,4,21,8,19,0,26,26,26,26,26,evita
6046,10,0,8,19,11,8,13,26,26,26,kaitlin
6047,12,0,17,19,8,13,4,26,26,26,martine
6048,10,0,18,18,0,13,3,17,0,26,kassandra
6049,9,4,18,8,2,0,26,26,26,26,jesica
6050,0,11,4,23,8,0,26,26,26,26,alexia
6051,19,14,2,2,0,17,0,26,26,26,toccara
6052,11,0,19,14,24,8,0,26,26,26,latoyia
6053,19,0,18,7,8,13,0,26,26,26,tashina
6054,2,7,0,24,0,26,26,26,26,26,chaya
6055,9,14,8,26,26,26,26,26,26,26,joi
6056,3,0,13,8,4,11,11,0,26,26,daniella
6057,10,0,19,4,11,24,13,26,26,26,katelyn
6058,10,0,13,3,0,2,4,26,26,26,kandace
6059,18,7,0,13,4,11,11,26,26,26,shanell
6060,10,14,20,17,19,13,4,24,26,26,kourtney
6061,13,4,17,4,8,3,0,26,26,26,nereida
6062,9,0,25,12,8,13,26,26,26,26,jazmin
6063,2,7,4,11,18,4,24,26,26,26,chelsey
6064,10,0,11,4,4,13,0,26,26,26,kaleena
6065,10,0,11,0,26,26,26,26,26,26,kala
6066,10,0,18,18,8,4,26,26,26,26,kassie
6067,9,4,13,8,11,4,4,26,26,26,jenilee
6068,4,12,8,11,4,4,26,26,26,26,emilee
6069,2,0,18,18,14,13,3,17,0,26,cassondra
6070,18,7,0,8,13,0,26,26,26,26,shaina
6071,18,7,0,10,8,17,0,26,26,26,shakira
6072,2,8,0,17,0,26,26,26,26,26,ciara
6073,7,0,8,11,4,24,26,26,26,26,hailey
6074,10,0,11,8,26,26,26,26,26,26,kali
6075,18,7,4,13,0,26,26,26,26,26,shena
6076,5,0,11,14,13,26,26,26,26,26,falon
6077,19,0,22,13,24,26,26,26,26,26,tawny
6078,0,17,8,4,11,11,4,26,26,26,arielle
6079,0,18,7,11,24,26,26,26,26,26,ashly
6080,2,7,4,11,18,8,4,26,26,26,chelsie
6081,19,4,13,8,10,0,26,26,26,26,tenika
6082,18,7,0,17,8,19,0,26,26,26,sharita
6083,2,17,8,18,19,4,13,26,26,26,cristen
6084,19,0,1,4,19,7,0,26,26,26,tabetha
6085,10,17,24,18,19,0,26,26,26,26,krysta
6086,2,0,17,11,4,24,26,26,26,26,carley
6087,0,17,8,0,13,13,0,26,26,26,arianna
6088,12,0,11,11,14,17,24,26,26,26,mallory
6089,10,0,8,19,11,24,13,26,26,26,kaitlyn
6090,2,8,9,8,26,26,26,26,26,26,ciji
6091,0,18,7,4,11,24,26,26,26,26,ashely
6092,6,8,18,4,11,11,4,26,26,26,giselle
6093,19,4,18,18,26,26,26,26,26,26,tess
6094,12,0,4,6,0,13,26,26,26,26,maegan
6095,4,2,7,14,26,26,26,26,26,26,echo
6096,3,22,0,13,26,26,26,26,26,26,dwan
6097,1,17,8,19,13,8,26,26,26,26,britni
6098,0,18,7,11,8,26,26,26,26,26,ashli
6099,15,0,14,11,0,26,26,26,26,26,paola
6100,0,18,7,11,4,0,26,26,26,26,ashlea
6101,2,0,8,19,11,24,13,26,26,26,caitlyn
6102,19,24,4,18,7,0,26,26,26,26,tyesha
6103,12,0,8,17,0,26,26,26,26,26,maira
6104,1,17,8,19,19,0,13,8,26,26,brittani
6105,19,0,18,8,0,26,26,26,26,26,tasia
6106,6,17,8,18,4,11,26,26,26,26,grisel
6107,10,0,24,11,4,4,26,26,26,26,kaylee
6108,18,7,4,13,13,0,26,26,26,26,shenna
6109,19,4,4,11,0,26,26,26,26,26,teela
6110,18,0,21,0,13,13,0,26,26,26,savanna
6111,1,17,4,0,13,13,26,26,26,26,breann
6112,12,2,10,4,13,25,8,4,26,26,mckenzie
6113,9,0,13,4,18,18,0,26,26,26,janessa
6114,10,0,18,0,13,3,17,0,26,26,kasandra
6115,12,0,17,10,8,19,0,26,26,26,markita
6116,10,0,17,11,24,26,26,26,26,26,karly
6117,12,0,6,4,13,26,26,26,26,26,magen
6118,3,0,13,13,8,4,11,11,4,26,dannielle
6119,2,8,4,17,17,0,26,26,26,26,cierra
6120,18,0,3,4,26,26,26,26,26,26,sade
6121,10,17,24,18,19,8,13,0,26,26,krystina
6122,12,8,2,0,4,11,0,26,26,26,micaela
6123,2,8,4,17,0,26,26,26,26,26,ciera
6124,1,17,8,19,19,13,8,26,26,26,brittni
6125,10,0,24,11,4,8,6,7,26,26,kayleigh
6126,1,17,8,19,0,13,24,26,26,26,britany
6127,0,11,24,18,4,26,26,26,26,26,alyse
6128,3,4,0,13,3,17,0,26,26,26,deandra
6129,1,17,8,19,19,13,24,26,26,26,brittny
6130,10,0,11,4,24,26,26,26,26,26,kaley
6131,0,11,24,18,7,0,26,26,26,26,alysha
6132,9,0,25,12,8,13,4,26,26,26,jazmine
6133,18,7,0,16,20,8,19,0,26,26,shaquita
6134,10,17,24,18,19,4,13,26,26,26,krysten
6135,1,17,8,19,19,0,13,8,4,26,brittanie
6136,10,17,24,18,19,8,13,26,26,26,krystin
6137,12,0,6,0,13,26,26,26,26,26,magan
6138,10,0,19,4,11,8,13,26,26,26,katelin
6139,21,8,14,11,4,19,0,26,26,26,violeta
6140,10,0,18,8,4,26,26,26,26,26,kasie
6141,9,4,18,18,8,10,0,26,26,26,jessika
6142,10,4,11,18,8,4,26,26,26,26,kelsie
6143,12,0,17,8,4,11,26,26,26,26,mariel
6144,18,7,8,17,0,26,26,26,26,26,shira
6145,9,0,16,20,4,11,8,13,4,26,jaqueline
6146,0,12,1,4,17,11,24,26,26,26,amberly
6147,18,0,12,0,19,7,0,26,26,26,samatha
6148,4,11,8,0,13,0,26,26,26,26,eliana
6149,10,0,11,4,8,6,7,26,26,26,kaleigh
6150,13,0,10,8,19,0,26,26,26,26,nakita
6151,15,7,24,11,8,2,8,0,26,26,phylicia
6152,1,17,8,19,19,0,13,4,24,26,brittaney
6153,10,0,19,11,24,13,26,26,26,26,katlyn
6154,18,7,0,17,3,0,4,26,26,26,shardae
6155,9,4,17,17,8,2,0,26,26,26,jerrica
6156,15,14,17,18,7,0,26,26,26,26,porsha
6157,1,17,8,19,19,0,26,26,26,26,britta
6158,18,7,0,17,3,4,26,26,26,26,sharde
6159,2,7,4,17,17,4,11,11,4,26,cherrelle
6160,10,0,19,4,11,24,13,13,26,26,katelynn
6161,12,0,11,11,14,17,8,4,26,26,mallorie
6162,2,7,4,17,4,11,11,4,26,26,cherelle
6163,12,0,11,14,17,8,4,26,26,26,malorie
6164,18,0,1,11,4,26,26,26,26,26,sable
6165,10,0,8,11,0,26,26,26,26,26,kaila
6166,0,18,7,11,24,13,26,26,26,26,ashlyn
6167,18,7,0,13,0,4,26,26,26,26,shanae
6168,18,7,0,17,3,0,24,26,26,26,sharday
6169,5,0,1,8,14,11,0,26,26,26,fabiola
6170,8,11,8,0,13,0,26,26,26,26,iliana
6171,10,24,17,8,4,26,26,26,26,26,kyrie
6172,11,4,0,13,3,17,0,26,26,26,leandra
6173,18,7,0,19,0,17,0,26,26,26,shatara
6174,10,14,17,19,13,4,24,26,26,26,kortney
6175,9,0,13,0,24,26,26,26,26,26,janay
6176,0,24,11,0,26,26,26,26,26,26,ayla
6177,2,0,24,11,0,26,26,26,26,26,cayla
6178,24,4,18,18,4,13,8,0,26,26,yessenia
6179,18,10,24,4,26,26,26,26,26,26,skye
6180,10,4,11,18,8,26,26,26,26,26,kelsi
6181,9,4,17,8,2,0,26,26,26,26,jerica
6182,19,8,4,17,0,26,26,26,26,26,tiera
6183,9,4,18,4,13,8,0,26,26,26,jesenia
6184,10,0,4,11,0,26,26,26,26,26,kaela
6185,10,0,17,11,8,26,26,26,26,26,karli
6186,15,14,17,18,2,7,4,26,26,26,porsche
6187,10,0,11,24,13,26,26,26,26,26,kalyn
6188,2,7,0,13,4,11,11,4,26,26,chanelle
6189,0,11,4,18,18,0,13,3,17,0,alessandra
6190,11,0,10,4,13,3,17,0,26,26,lakendra
6191,11,0,20,17,24,13,26,26,26,26,lauryn
6192,10,0,24,2,4,4,26,26,26,26,kaycee
6193,10,0,8,11,4,24,26,26,26,26,kailey
6194,3,4,13,8,18,18,4,26,26,26,denisse
6195,9,4,18,18,4,13,8,0,26,26,jessenia
6196,0,13,9,4,11,8,2,0,26,26,anjelica
6197,18,0,17,0,8,26,26,26,26,26,sarai
6198,19,8,0,13,13,0,26,26,26,26,tianna
6199,10,0,24,11,8,13,26,26,26,26,kaylin
6200,10,0,24,11,24,13,26,26,26,26,kaylyn
6201,3,4,13,8,18,7,0,26,26,26,denisha
6202,18,19,4,15,7,0,13,8,26,26,stephani
6203,10,0,24,11,8,4,26,26,26,26,kaylie
6204,3,0,13,0,4,26,26,26,26,26,danae
6205,18,7,0,13,8,2,4,26,26,26,shanice
6206,9,0,11,4,4,18,0,26,26,26,jaleesa
6207,9,0,11,8,18,0,26,26,26,26,jalisa
6208,22,7,8,19,11,4,24,26,26,26,whitley
6209,3,4,9,0,26,26,26,26,26,26,deja
6210,19,0,9,0,26,26,26,26,26,26,taja
6211,2,7,4,11,18,8,26,26,26,26,chelsi
6212,6,4,13,4,18,8,18,26,26,26,genesis
6213,10,0,19,11,8,13,26,26,26,26,katlin
6214,10,8,12,1,4,17,26,26,26,26,kimber
6215,1,17,8,19,19,13,4,4,26,26,brittnee
6216,10,8,4,17,17,0,26,26,26,26,kierra
6217,0,11,4,23,0,13,3,17,4,0,alexandrea
6218,0,13,0,8,18,26,26,26,26,26,anais
6219,0,11,11,24,18,18,0,26,26,26,allyssa
6220,10,8,4,17,18,19,4,13,26,26,kiersten
6221,1,17,4,0,13,0,26,26,26,26,breana
6222,3,8,0,13,3,17,0,26,26,26,diandra
6223,18,0,17,8,13,0,26,26,26,26,sarina
6224,11,8,25,1,4,19,7,26,26,26,lizbeth
6225,10,8,4,17,0,26,26,26,26,26,kiera
6226,10,0,19,0,17,8,13,0,26,26,katarina
6227,9,0,11,8,18,18,0,26,26,26,jalissa
6228,7,0,11,8,26,26,26,26,26,26,hali
6229,2,0,17,11,8,26,26,26,26,26,carli
6230,19,8,0,17,17,0,26,26,26,26,tiarra
6231,6,17,4,2,8,0,26,26,26,26,grecia
6232,12,14,17,8,0,7,26,26,26,26,moriah
6233,10,0,8,19,11,24,13,13,26,26,kaitlynn
6234,1,17,8,19,19,13,8,4,26,26,brittnie
6235,5,11,14,17,26,26,26,26,26,26,flor
6236,4,11,8,25,0,1,4,19,26,26,elizabet
6237,0,11,4,23,0,13,3,17,26,26,alexandr
6238,1,17,8,19,13,24,26,26,26,26,britny
6239,10,0,19,7,4,17,8,13,26,26,katherin
6240,12,8,10,0,24,11,0,26,26,26,mikayla
6241,0,20,3,17,8,0,13,13,0,26,audrianna
6242,10,8,17,18,19,8,4,26,26,26,kirstie
6243,0,18,7,0,26,26,26,26,26,26,asha
6244,10,0,11,11,8,4,26,26,26,26,kallie
6245,10,4,11,18,4,0,26,26,26,26,kelsea
6246,1,17,24,0,13,13,0,26,26,26,bryanna
6247,0,20,3,17,8,0,13,0,26,26,audriana
6248,3,0,13,8,10,0,26,26,26,26,danika
6249,6,8,0,13,13,0,26,26,26,26,gianna
6250,12,0,10,0,24,11,0,26,26,26,makayla
6251,12,0,17,19,8,10,0,26,26,26,martika
6252,12,8,10,0,4,11,0,26,26,26,mikaela
6253,3,4,18,19,8,13,4,4,26,26,destinee
6254,1,17,8,19,19,13,0,24,26,26,brittnay
6255,24,0,9,0,8,17,0,26,26,26,yajaira
6256,24,0,18,12,8,13,4,26,26,26,yasmine
6257,18,7,0,13,8,16,20,0,26,26,shaniqua
6258,18,7,0,13,4,11,11,4,26,26,shanelle
6259,11,8,25,4,19,7,26,26,26,26,lizeth
6260,9,14,0,13,0,26,26,26,26,26,joana
6261,17,24,0,13,13,26,26,26,26,26,ryann
6262,8,18,0,12,0,17,26,26,26,26,isamar
6263,11,0,19,8,5,0,7,26,26,26,latifah
6264,10,0,13,8,18,7,0,26,26,26,kanisha
6265,17,20,1,8,26,26,26,26,26,26,rubi
6266,12,0,17,8,4,11,0,26,26,26,mariela
6267,18,24,12,14,13,4,26,26,26,26,symone
6268,8,21,0,13,0,26,26,26,26,26,ivana
6269,7,4,0,21,4,13,26,26,26,26,heaven
6270,11,20,2,4,17,14,26,26,26,26,lucero
6271,18,7,4,11,1,8,26,26,26,26,shelbi
6272,0,11,24,18,0,26,26,26,26,26,alysa
6273,3,20,11,2,4,26,26,26,26,26,dulce
6274,1,17,14,14,10,11,24,13,26,26,brooklyn
6275,13,0,19,0,11,24,26,26,26,26,nataly
6276,8,12,0,13,8,26,26,26,26,26,imani
6277,10,0,11,8,4,26,26,26,26,26,kalie
6278,0,11,0,13,13,0,7,26,26,26,alannah
6279,5,8,14,13,0,26,26,26,26,26,fiona
6280,10,0,13,4,18,7,0,26,26,26,kanesha
6281,11,0,10,4,13,26,26,26,26,26,laken
